complaint_id,product_tag
13112,Feature Access
13113,Feature Access
13113,Biling Error
13114,Notification Failure
13115,Integration Error
13115,Sync Failure
13116,Feature Access
13117,Slow Performance
13118,Login Issue
13118,App Crash
13119,Freeze Issue
13120,Export Failure
13120,Data Export Error
13121,Freeze Issue
13122,Delayed Notifications
13122,Notification Failure
13123,Biling Error
13123,Billing Error
13124,Billing Error
13124,Feature Access
13125,Feature Access
13126,Login Issue
13127,Slow Performance
13128,Biling Error
13128,Feature Access
13129,Freeze Issue
13129,Slow Performance
13130,Biling Error
13130,Billing Error
13131,Sync Failure
39705,Login Issue
13133,Integration Error
13134,Sync Failure
13135,Biling Error
13135,Double Billing
13136,Billing Error
13137,Integration Error
13138,Double Billing
13138,Feature Access
13139,Double Billing
13139,Biling Error
13140,Slow Performance
13140,Freeze Issue
13141,Export Failure
13142,Feature Access
13143,Notification Failure
13143,Delayed Notifications
13144,Export Failure
13145,Login Issue
13146,Double Billing
13147,Notification Failure
13147,Delayed Notifications
13148,Slow Performance
13148,Freeze Issue
13149,Billing Error
13150,Double Billing
13150,Biling Error
13151,Double Billing
13151,Feature Access
13152,Feature Access
13153,Integration Error
13154,Login Issue
13154,App Crash
13155,Integration Error
13156,Delayed Notifications
13156,Notification Failure
13157,Billing Error
13158,App Crash
13158,Login Issue
13159,Billing Error
13160,Freeze Issue
13161,App Crash
13161,Login Issue
13162,Slow Performance
13162,Freeze Issue
13163,Delayed Notifications
13164,Integration Error
13164,Sync Failure
13165,Sync Failure
13166,Notification Failure
13166,Delayed Notifications
6052,Sync Failure
6052,Integration Error
13168,Slow Performance
13169,Delayed Notifications
13169,Notification Failure
13170,Sync Failure
13171,Double Billing
13172,Slow Performance
13173,Freeze Issue
13174,Sync Failure
13174,Integration Error
13175,Integration Error
13176,Freeze Issue
13176,Slow Performance
13177,Freeze Issue
13177,Slow Performance
13178,Billing Error
13179,Freeze Issue
13179,Slow Performance
13180,Feature Access
13180,Double Billing
13181,Integration Error
13182,App Crash
13183,Delayed Notifications
13184,Delayed Notifications
13184,Notification Failure
13185,Integration Error
13186,Data Export Error
13186,Export Failure
13187,Feature Access
13188,Notification Failure
13188,Delayed Notifications
13189,Slow Performance
13189,Freeze Issue
13190,Integration Error
13191,Double Billing
13192,Slow Performance
13193,Slow Performance
13194,Feature Access
13194,Double Billing
13195,Freeze Issue
13195,Slow Performance
13196,Feature Access
13196,Biling Error
13197,Double Billing
13198,Login Issue
13198,App Crash
13199,Notification Failure
13199,Delayed Notifications
13200,Notification Failure
13200,Delayed Notifications
13201,Notification Failure
13201,Delayed Notifications
13202,App Crash
13203,Biling Error
13203,Feature Access
13204,Feature Access
13204,Biling Error
13205,Slow Performance
13206,Feature Access
13207,Login Issue
13208,Delayed Notifications
13208,Notification Failure
13209,Double Billing
13209,Billing Error
13210,Billing Error
13210,Feature Access
13211,Biling Error
13211,Double Billing
13212,Slow Performance
13213,Freeze Issue
13214,Notification Failure
13215,App Crash
13216,Slow Performance
13217,Biling Error
13217,Feature Access
13218,Notification Failure
13218,Delayed Notifications
13219,Sync Failure
13220,Biling Error
13220,Double Billing
13221,Data Export Error
13221,Export Failure
13222,Feature Access
13223,Integration Error
13224,Delayed Notifications
13225,Export Failure
13225,Data Export Error
13226,App Crash
13227,Freeze Issue
13227,Slow Performance
13228,Sync Failure
13229,App Crash
13230,Biling Error
13231,Notification Failure
13231,Delayed Notifications
13232,Biling Error
13233,App Crash
13233,Login Issue
13234,Double Billing
13235,Freeze Issue
13236,Delayed Notifications
13237,Login Issue
13237,App Crash
13238,Integration Error
13238,Sync Failure
13239,App Crash
13239,Login Issue
13240,Freeze Issue
13240,Slow Performance
13241,Slow Performance
13241,Freeze Issue
13242,Double Billing
13242,Billing Error
13243,Double Billing
13244,Sync Failure
13244,Integration Error
13245,Billing Error
13246,Slow Performance
13247,Sync Failure
13247,Integration Error
13248,Freeze Issue
13249,Slow Performance
13249,Freeze Issue
13250,Slow Performance
13251,Delayed Notifications
13252,Sync Failure
13253,Sync Failure
13254,Slow Performance
13254,Freeze Issue
13255,App Crash
13256,Integration Error
13256,Sync Failure
13257,Billing Error
13257,Feature Access
13258,Login Issue
13259,Login Issue
13260,Freeze Issue
13261,Billing Error
13261,Biling Error
13262,Biling Error
13262,Billing Error
13263,Biling Error
13263,Double Billing
13264,App Crash
13265,Slow Performance
13266,Freeze Issue
13266,Slow Performance
13267,Freeze Issue
13267,Slow Performance
13268,Integration Error
13268,Sync Failure
13269,Biling Error
13270,Sync Failure
13271,Freeze Issue
13271,Slow Performance
13272,Slow Performance
13272,Freeze Issue
13273,Slow Performance
13273,Freeze Issue
13274,Login Issue
13275,Sync Failure
13275,Integration Error
13276,App Crash
13276,Login Issue
13277,Integration Error
13277,Sync Failure
13278,Slow Performance
13278,Freeze Issue
13279,Freeze Issue
13280,Freeze Issue
13281,Double Billing
13281,Feature Access
13282,App Crash
13282,Login Issue
13283,Feature Access
13283,Double Billing
13284,Biling Error
13284,Feature Access
13285,Biling Error
13285,Feature Access
13286,Integration Error
13287,Freeze Issue
13288,Login Issue
13289,Delayed Notifications
13290,Feature Access
13290,Billing Error
13291,Freeze Issue
13291,Slow Performance
13292,App Crash
13292,Login Issue
13293,Integration Error
13294,Slow Performance
13295,Biling Error
13296,Login Issue
13297,Biling Error
13297,Billing Error
13298,Feature Access
13299,Notification Failure
13299,Delayed Notifications
13300,Biling Error
13300,Double Billing
13301,Integration Error
13302,Biling Error
13302,Billing Error
13303,Billing Error
13303,Double Billing
13304,Integration Error
13305,App Crash
13305,Login Issue
13306,Delayed Notifications
13306,Notification Failure
13307,App Crash
13307,Login Issue
13308,Sync Failure
13309,Double Billing
13310,Integration Error
13310,Sync Failure
13311,Slow Performance
13312,App Crash
13312,Login Issue
13313,Freeze Issue
13313,Slow Performance
13314,Data Export Error
13315,Slow Performance
13316,Sync Failure
13316,Integration Error
13317,Export Failure
13317,Data Export Error
13318,Export Failure
13318,Data Export Error
13319,Double Billing
13319,Billing Error
13320,App Crash
13321,Billing Error
13322,Sync Failure
13323,Integration Error
13324,Freeze Issue
13324,Slow Performance
13325,Sync Failure
13325,Integration Error
13326,Billing Error
13326,Double Billing
13327,App Crash
13328,Integration Error
13328,Sync Failure
13329,App Crash
13330,Billing Error
13331,Billing Error
13332,Feature Access
13332,Billing Error
13333,Biling Error
13334,Export Failure
13335,Freeze Issue
13336,Double Billing
13337,Data Export Error
13337,Export Failure
13338,Double Billing
13339,Freeze Issue
13339,Slow Performance
13340,Notification Failure
13340,Delayed Notifications
13341,Slow Performance
13342,Billing Error
13343,Freeze Issue
13343,Slow Performance
13344,Feature Access
13344,Double Billing
13345,Billing Error
13345,Biling Error
13346,Sync Failure
13346,Integration Error
13347,Freeze Issue
13347,Slow Performance
13348,Sync Failure
13349,Delayed Notifications
13349,Notification Failure
13350,Notification Failure
13351,Billing Error
13351,Feature Access
13352,Sync Failure
13353,Delayed Notifications
13354,Data Export Error
13354,Export Failure
13355,Sync Failure
13355,Integration Error
13356,Login Issue
13357,Slow Performance
13357,Freeze Issue
13358,Freeze Issue
13358,Slow Performance
13359,Billing Error
13360,Login Issue
13360,App Crash
13361,Delayed Notifications
13362,Sync Failure
13362,Integration Error
13363,Billing Error
13363,Biling Error
13364,App Crash
13364,Login Issue
13365,Double Billing
13366,Slow Performance
13366,Freeze Issue
13367,Billing Error
13367,Double Billing
13368,Biling Error
13369,Slow Performance
13369,Freeze Issue
13370,Double Billing
13370,Feature Access
13371,Billing Error
13372,Sync Failure
13372,Integration Error
13373,App Crash
13373,Login Issue
13374,Double Billing
13374,Billing Error
13375,Data Export Error
13376,Login Issue
13376,App Crash
13377,Double Billing
13377,Biling Error
13378,Billing Error
13378,Feature Access
13379,Integration Error
13380,Slow Performance
13380,Freeze Issue
13381,Billing Error
13382,Freeze Issue
13382,Slow Performance
13383,Billing Error
13383,Feature Access
13384,Billing Error
13385,Integration Error
13386,Sync Failure
13386,Integration Error
13387,Delayed Notifications
13388,Freeze Issue
13389,Sync Failure
13389,Integration Error
13390,Sync Failure
13391,Login Issue
13392,Biling Error
13393,Sync Failure
13394,Billing Error
13394,Double Billing
13395,Freeze Issue
13395,Slow Performance
13396,Sync Failure
13397,Slow Performance
13397,Freeze Issue
13398,Login Issue
13398,App Crash
13399,Billing Error
13400,Sync Failure
13401,Freeze Issue
13401,Slow Performance
13402,Integration Error
13403,Delayed Notifications
13403,Notification Failure
13404,Freeze Issue
13404,Slow Performance
13405,Sync Failure
13406,Slow Performance
13407,Delayed Notifications
13407,Notification Failure
13408,App Crash
13409,App Crash
13410,App Crash
13411,Integration Error
13411,Sync Failure
13412,Freeze Issue
13412,Slow Performance
13413,Data Export Error
13414,Billing Error
13415,Freeze Issue
13415,Slow Performance
13416,Feature Access
13417,Billing Error
13417,Feature Access
13418,Integration Error
13418,Sync Failure
13419,Sync Failure
13419,Integration Error
13420,Delayed Notifications
13420,Notification Failure
13421,Integration Error
13422,Biling Error
13422,Billing Error
13423,Freeze Issue
13423,Slow Performance
13424,Biling Error
13424,Billing Error
13425,Biling Error
13426,Double Billing
13427,Feature Access
13427,Double Billing
13428,Notification Failure
13428,Delayed Notifications
13429,Notification Failure
13429,Delayed Notifications
13430,Login Issue
13430,App Crash
13431,Double Billing
13432,Double Billing
13433,Notification Failure
13434,Freeze Issue
13434,Slow Performance
13435,Data Export Error
13435,Export Failure
13436,Biling Error
13436,Feature Access
13437,Biling Error
13438,Feature Access
13438,Billing Error
13439,Double Billing
13439,Biling Error
13440,Integration Error
13441,Delayed Notifications
13442,App Crash
13442,Login Issue
13443,Integration Error
13443,Sync Failure
13444,Double Billing
13444,Feature Access
13445,Sync Failure
13446,Sync Failure
13447,Biling Error
13447,Feature Access
13448,Login Issue
13448,App Crash
13449,Biling Error
13449,Billing Error
13450,Integration Error
13450,Sync Failure
13451,Sync Failure
13452,Freeze Issue
13452,Slow Performance
13453,Slow Performance
13453,Freeze Issue
13454,Integration Error
13454,Sync Failure
13455,Notification Failure
13455,Delayed Notifications
13456,Notification Failure
13456,Delayed Notifications
13457,Slow Performance
13458,Notification Failure
13459,Export Failure
13459,Data Export Error
13460,Billing Error
13460,Double Billing
13461,Freeze Issue
13462,Feature Access
13463,Slow Performance
13463,Freeze Issue
13464,Sync Failure
13465,Integration Error
13466,Notification Failure
13466,Delayed Notifications
13467,Freeze Issue
13467,Slow Performance
13468,Export Failure
13469,Login Issue
13470,Double Billing
13470,Billing Error
13471,App Crash
13471,Login Issue
13472,Biling Error
13472,Billing Error
13473,Data Export Error
13473,Export Failure
13474,Double Billing
13474,Billing Error
13475,Integration Error
13476,Integration Error
13477,Feature Access
13478,Notification Failure
13479,Freeze Issue
13480,Double Billing
13481,Slow Performance
13481,Freeze Issue
13482,Biling Error
13483,Slow Performance
13484,Feature Access
13485,Freeze Issue
13486,Notification Failure
13487,Integration Error
13488,Notification Failure
13488,Delayed Notifications
13489,Slow Performance
13490,Integration Error
13490,Sync Failure
13491,Sync Failure
13492,Sync Failure
7327,Billing Error
7327,Biling Error
13494,Sync Failure
13494,Integration Error
13495,Sync Failure
13496,Sync Failure
13497,Double Billing
13497,Billing Error
13498,Feature Access
13498,Biling Error
13499,Feature Access
13500,Delayed Notifications
13501,Login Issue
13501,App Crash
13502,Delayed Notifications
13503,Sync Failure
13504,Billing Error
13505,App Crash
13505,Login Issue
13506,Biling Error
13507,Biling Error
13508,Slow Performance
13508,Freeze Issue
13509,Integration Error
13510,Freeze Issue
13510,Slow Performance
13511,Freeze Issue
13511,Slow Performance
13512,Integration Error
13513,Integration Error
13513,Sync Failure
13514,Billing Error
13515,Feature Access
13515,Double Billing
13516,Integration Error
13516,Sync Failure
13517,Double Billing
13517,Billing Error
13518,Freeze Issue
13519,Billing Error
36521,Login Issue
36521,App Crash
13521,Slow Performance
13521,Freeze Issue
13522,Feature Access
13523,Biling Error
13523,Billing Error
13524,Billing Error
13525,Biling Error
13526,Sync Failure
13526,Integration Error
13527,Integration Error
13527,Sync Failure
13528,Login Issue
13528,App Crash
13529,App Crash
13529,Login Issue
13530,Biling Error
13531,Login Issue
13532,Integration Error
13532,Sync Failure
13533,Billing Error
13534,Feature Access
13535,Notification Failure
13536,Slow Performance
13537,Freeze Issue
13537,Slow Performance
13538,Notification Failure
13538,Delayed Notifications
13539,Slow Performance
13539,Freeze Issue
13540,Feature Access
13540,Biling Error
13541,Double Billing
13542,Sync Failure
13542,Integration Error
13543,Billing Error
13543,Feature Access
13544,Slow Performance
13545,Biling Error
13545,Billing Error
13546,Sync Failure
13547,Freeze Issue
13548,App Crash
13548,Login Issue
13549,Login Issue
13549,App Crash
13550,App Crash
13550,Login Issue
13551,Freeze Issue
13551,Slow Performance
13552,Sync Failure
13553,Double Billing
13554,Sync Failure
